date,shrubID,P_mpa,mass_g,start_weight,leaf_mass_g,offset_mass_g,note,start_wp,mass_lost_g,week,state,lag_wp,diff_wp
2025-06-04,122,-0.71,0.2711,0.2711,0.2711,0,NA,-0.71,0,2,Fresh - Wet paper towel,NA,NA
2025-06-04,122,-0.83,0.2632,0.2711,0.2632,0,NA,-0.71,0.007900000000000018,2,Fresh - Wet paper towel,-0.71,0.12
2025-06-04,122,-0.89,0.2562,0.2711,0.2562,0,"pv(""39"")",-0.71,0.014900000000000024,2,Fresh - Wet paper towel,-0.83,0.06000000000000005
2025-06-04,122,-1.92,0.2328,0.2711,0.2328,0,NA,-0.71,0.0383,2,Fresh - Wet paper towel,-0.89,1.0299999999999998
2025-06-04,122,-2.27,0.2228,0.2711,0.2228,0,NA,-0.71,0.04830000000000001,2,Fresh - Wet paper towel,-1.92,0.3500000000000001
2025-06-04,122,-2.35,0.2175,0.2711,0.2175,0,NA,-0.71,0.05360000000000001,2,Fresh - Wet paper towel,-2.27,0.08000000000000007
2025-06-04,122,-2.47,0.2089,0.2711,0.2089,0,NA,-0.71,0.062200000000000005,2,Fresh - Wet paper towel,-2.35,0.1200000000000001
2025-06-04,122,-2.62,0.1914,0.2711,0.1914,0,NA,-0.71,0.07970000000000002,2,Fresh - Wet paper towel,-2.47,0.1499999999999999
2025-06-04,122,-2.76,0.1855,0.2711,0.1855,0,NA,-0.71,0.08560000000000001,2,Fresh - Wet paper towel,-2.62,0.13999999999999968
2025-06-04,122,-3.02,0.1795,0.2711,0.1795,0,NA,-0.71,0.09160000000000001,2,Fresh - Wet paper towel,-2.76,0.26000000000000023
2025-06-04,122,-4.67,0.1486,0.2711,0.1486,0,NA,-0.71,0.1225,2,Fresh - Wet paper towel,-3.02,1.65
2025-06-04,16,-1.01,0.8844,0.8844,0.8844,0,NA,-1.01,0,2,Fresh - Wet paper towel,NA,NA
2025-06-04,16,-1.29,0.8495,0.8844,0.8495,0,NA,-1.01,0.03489999999999993,2,Fresh - Wet paper towel,-1.01,0.28
2025-06-04,16,-1.9,0.7341,0.8844,0.7341,0,"pv(""5"", plotonly = TRUE)",-1.01,0.1503,2,Fresh - Wet paper towel,-1.29,0.6099999999999999
2025-06-04,16,-2.24,0.7193,0.8844,0.7193,0,NA,-1.01,0.1650999999999999,2,Fresh - Wet paper towel,-1.9,0.3400000000000003
2025-06-04,16,-2.43,0.7073,0.8844,0.7073,0,NA,-1.01,0.17709999999999992,2,Fresh - Wet paper towel,-2.24,0.18999999999999995
2025-06-04,16,-2.5,0.6923,0.8844,0.6923,0,NA,-1.01,0.19209999999999994,2,Fresh - Wet paper towel,-2.43,0.06999999999999984
2025-06-04,16,-2.68,0.6781,0.8844,0.6781,0,NA,-1.01,0.20629999999999993,2,Fresh - Wet paper towel,-2.5,0.18000000000000016
2025-06-04,16,-2.75,0.6662,0.8844,0.6662,0,NA,-1.01,0.21819999999999995,2,Fresh - Wet paper towel,-2.68,0.06999999999999984
2025-06-04,16,-2.94,0.6502,0.8844,0.6502,0,NA,-1.01,0.23419999999999996,2,Fresh - Wet paper towel,-2.75,0.18999999999999995
2025-06-04,39,-0.69,0.3388,0.3388,0.3388,0,NA,-0.69,0,2,Fresh - Wet paper towel,NA,NA
2025-06-04,39,-0.91,0.3223,0.3388,0.3223,0,NA,-0.69,0.016500000000000015,2,Fresh - Wet paper towel,-0.69,0.22000000000000008
2025-06-04,39,-1,0.3032,0.3388,0.3032,0,NA,-0.69,0.035599999999999965,2,Fresh - Wet paper towel,-0.91,0.08999999999999997
2025-06-04,39,-1.4,0.2827,0.3388,0.2827,0,NA,-0.69,0.05609999999999998,2,Fresh - Wet paper towel,-1,0.3999999999999999
2025-06-04,39,-2.3,0.2711,0.3388,0.2711,0,NA,-0.69,0.06769999999999998,2,Fresh - Wet paper towel,-1.4,0.8999999999999999
2025-06-04,39,-2.49,0.2659,0.3388,0.2659,0,NA,-0.69,0.07289999999999996,2,Fresh - Wet paper towel,-2.3,0.1900000000000004
2025-06-04,39,-2.84,0.2524,0.3388,0.2524,0,NA,-0.69,0.08639999999999998,2,Fresh - Wet paper towel,-2.49,0.34999999999999964
2025-06-04,39,-3.02,0.246,0.3388,0.246,0,NA,-0.69,0.0928,2,Fresh - Wet paper towel,-2.84,0.18000000000000016
2025-06-04,39,-3.26,0.2371,0.3388,0.2371,0,NA,-0.69,0.10169999999999998,2,Fresh - Wet paper towel,-3.02,0.23999999999999977
2025-06-04,39,-4.22,0.2097,0.3388,0.2097,0,NA,-0.69,0.1291,2,Fresh - Wet paper towel,-3.26,0.96
2025-06-04,46,-0.8,0.306,0.306,0.306,0,NA,-0.8,0,2,Fresh - Wet paper towel,NA,NA
2025-06-04,46,-1.05,0.2996,0.306,0.2996,0,NA,-0.8,0.006400000000000017,2,Fresh - Wet paper towel,-0.8,0.25
2025-06-04,46,-1.26,0.2849,0.306,0.2849,0,NA,-0.8,0.021100000000000008,2,Fresh - Wet paper towel,-1.05,0.20999999999999996
2025-06-04,46,-2.01,0.2678,0.306,0.2678,0,NA,-0.8,0.03820000000000001,2,Fresh - Wet paper towel,-1.26,0.7499999999999998
2025-06-04,46,-2.28,0.2595,0.306,0.2595,0,NA,-0.8,0.046499999999999986,2,Fresh - Wet paper towel,-2.01,0.27
2025-06-04,46,-2.43,0.2545,0.306,0.2545,0,NA,-0.8,0.05149999999999999,2,Fresh - Wet paper towel,-2.28,0.15000000000000036
2025-06-04,46,-2.64,0.2369,0.306,0.2369,0,NA,-0.8,0.0691,2,Fresh - Wet paper towel,-2.43,0.20999999999999996
2025-06-04,46,-2.76,0.2302,0.306,0.2302,0,NA,-0.8,0.0758,2,Fresh - Wet paper towel,-2.64,0.11999999999999966
2025-06-04,46,-3.02,0.221,0.306,0.221,0,NA,-0.8,0.08499999999999999,2,Fresh - Wet paper towel,-2.76,0.26000000000000023
2025-06-04,46,-4.16,0.1902,0.306,0.1902,0,NA,-0.8,0.11579999999999999,2,Fresh - Wet paper towel,-3.02,1.1400000000000001
2025-06-04,5,-1.137,0.6234,0.6234,0.6234,0,NA,-1.137,0,2,Fresh - Wet paper towel,NA,NA
2025-06-04,5,-1.414,0.6101,0.6234,0.6101,0,NA,-1.137,0.013299999999999979,2,Fresh - Wet paper towel,-1.137,0.2769999999999999
2025-06-04,5,-1.65,0.5722,0.6234,0.5722,0,"pv(""16"")",-1.137,0.05119999999999991,2,Fresh - Wet paper towel,-1.414,0.236
2025-06-04,5,-2.5,0.5388,0.6234,0.5388,0,NA,-1.137,0.08460000000000001,2,Fresh - Wet paper towel,-1.65,0.8500000000000001
2025-06-04,5,-2.62,0.5225,0.6234,0.5225,0,NA,-1.137,0.10089999999999999,2,Fresh - Wet paper towel,-2.5,0.1200000000000001
2025-06-04,5,-2.88,0.5069,0.6234,0.5069,0,NA,-1.137,0.11649999999999994,2,Fresh - Wet paper towel,-2.62,0.2599999999999998
2025-06-04,5,-3.03,0.496,0.6234,0.496,0,NA,-1.137,0.12739999999999996,2,Fresh - Wet paper towel,-2.88,0.1499999999999999
2025-06-04,5,-3.02,0.4876,0.6234,0.4876,0,NA,-1.137,0.13579999999999998,2,Fresh - Wet paper towel,-3.03,-0.009999999999999787
2025-06-04,5,-3.26,0.4754,0.6234,0.4754,0,NA,-1.137,0.14799999999999996,2,Fresh - Wet paper towel,-3.02,0.23999999999999977
2025-06-04,5,-3.32,0.4658,0.6234,0.4658,0,NA,-1.137,0.15759999999999996,2,Fresh - Wet paper towel,-3.26,0.06000000000000005
2025-06-04,69,-1.07,0.3138,0.3138,0.3138,0,NA,-1.07,0,2,Fresh - Wet paper towel,NA,NA
2025-06-04,69,-1.31,0.3072,0.3138,0.3072,0,NA,-1.07,0.00660000000000005,2,Fresh - Wet paper towel,-1.07,0.24
2025-06-04,69,-1.52,0.2994,0.3138,0.2994,0,NA,-1.07,0.014400000000000024,2,Fresh - Wet paper towel,-1.31,0.20999999999999996
2025-06-04,69,-2.12,0.2574,0.3138,0.2574,0,NA,-1.07,0.056400000000000006,2,Fresh - Wet paper towel,-1.52,0.6000000000000001
2025-06-04,69,-2.43,0.2482,0.3138,0.2482,0,NA,-1.07,0.06560000000000002,2,Fresh - Wet paper towel,-2.12,0.31000000000000005
2025-06-04,69,-2.53,0.2419,0.3138,0.2419,0,NA,-1.07,0.07190000000000002,2,Fresh - Wet paper towel,-2.43,0.09999999999999964
2025-06-04,69,-2.7,0.2334,0.3138,0.2334,0,NA,-1.07,0.08040000000000003,2,Fresh - Wet paper towel,-2.53,0.17000000000000037
2025-06-04,69,-2.88,0.2258,0.3138,0.2258,0,NA,-1.07,0.08800000000000002,2,Fresh - Wet paper towel,-2.7,0.17999999999999972
2025-06-04,69,-3.1,0.2191,0.3138,0.2191,0,NA,-1.07,0.09470000000000003,2,Fresh - Wet paper towel,-2.88,0.2200000000000002
2025-06-04,69,-3.41,0.2097,0.3138,0.2097,0,NA,-1.07,0.10410000000000003,2,Fresh - Wet paper towel,-3.1,0.31000000000000005
2025-06-04,69,-5.33,0.1738,0.3138,0.1738,0,NA,-1.07,0.14,2,Fresh - Wet paper towel,-3.41,1.92
2025-06-11,101,-2.87,0.2057,0.214,0.2057,0,NA,-1.8,0.008300000000000002,3,Fresh - Wet paper towel,NA,NA
2025-06-11,101,-3.35,0.1986,0.214,0.1986,0,NA,-1.8,0.015399999999999997,3,Fresh - Wet paper towel,-2.87,0.48
2025-06-11,101,-2.48,0.2038,0.214,0.2038,0,NA,-1.8,0.010199999999999987,3,Fresh - Wet paper towel,-3.35,-0.8700000000000001
2025-06-11,101,-3.64,0.1932,0.214,0.1932,0,NA,-1.8,0.020799999999999985,3,Fresh - Wet paper towel,-2.48,1.1600000000000001
2025-06-11,101,-3.73,0.1883,0.214,0.1883,0,NA,-1.8,0.0257,3,Fresh - Wet paper towel,-3.64,0.08999999999999986
2025-06-11,51,-0.19,0.2138,0.2138,0.2138,0,previous measurement was WP may have been incorrect,-0.19,0,3,Fresh - Wet paper towel,NA,NA
2025-06-11,51,-3.73,0.1873,0.2138,0.1873,0,NA,-0.19,0.026499999999999996,3,Fresh - Wet paper towel,-0.19,3.54
2025-06-11,51,-3.86,0.1848,0.2138,0.1848,0,NA,-0.19,0.028999999999999998,3,Fresh - Wet paper towel,-3.73,0.1299999999999999
2025-06-11,51,-4.04,0.1801,0.2138,0.1801,0,NA,-0.19,0.03369999999999998,3,Fresh - Wet paper towel,-3.86,0.18000000000000016
2025-06-11,51,-4.29,0.1735,0.2138,0.1735,0,NA,-0.19,0.0403,3,Fresh - Wet paper towel,-4.04,0.25
2025-06-11,51,-4.41,0.1701,0.2138,0.1701,0,NA,-0.19,0.04369999999999999,3,Fresh - Wet paper towel,-4.29,0.1200000000000001
2025-06-11,56,-1.12,0.1993,0.1993,0.1993,0,NA,-1.12,0,3,Fresh - Wet paper towel,NA,NA
2025-06-11,56,-1.2,0.1962,0.1993,0.1962,0,NA,-1.12,0.0030999999999999917,3,Fresh - Wet paper towel,-1.12,0.07999999999999985
2025-06-11,56,-1.32,0.1955,0.1993,0.1955,0,NA,-1.12,0.003799999999999998,3,Fresh - Wet paper towel,-1.2,0.1200000000000001
2025-06-11,56,-3.26,0.1763,0.1993,0.1763,0,NA,-1.12,0.022999999999999993,3,Fresh - Wet paper towel,-1.32,1.9399999999999997
2025-06-11,56,-3.34,0.1737,0.1993,0.1737,0,NA,-1.12,0.02560000000000001,3,Fresh - Wet paper towel,-3.26,0.08000000000000007
2025-06-11,56,-3.63,0.1665,0.1993,0.1665,0,NA,-1.12,0.032799999999999996,3,Fresh - Wet paper towel,-3.34,0.29000000000000004
2025-06-11,56,-3.86,0.1616,0.1993,0.1616,0,NA,-1.12,0.03770000000000001,3,Fresh - Wet paper towel,-3.63,0.22999999999999998
2025-06-11,86,-1.95,0.4519,0.4519,0.4519,0,NA,-1.95,0,3,Fresh - Wet paper towel,NA,NA
2025-06-11,86,-2.02,0.4462,0.4519,0.4462,0,NA,-1.95,0.005700000000000038,3,Fresh - Wet paper towel,-1.95,0.07000000000000006
2025-06-11,86,-2.72,0.4062,0.4519,0.4062,0,NA,-1.95,0.04570000000000002,3,Fresh - Wet paper towel,-2.02,0.7000000000000002
2025-06-11,86,-3.13,0.3823,0.4519,0.3823,0,NA,-1.95,0.06960000000000005,3,Fresh - Wet paper towel,-2.72,0.4099999999999997
2025-06-11,86,-3.57,0.3506,0.4519,0.3506,0,NA,-1.95,0.1013,3,Fresh - Wet paper towel,-3.13,0.43999999999999995
2025-06-11,86,-3.65,0.3369,0.4519,0.3369,0,NA,-1.95,0.11500000000000005,3,Fresh - Wet paper towel,-3.57,0.08000000000000007
2025-06-11,90,-2.45,0.2979,0.2979,0.2979,0,NA,-2.45,0,3,Fresh - Wet paper towel,NA,NA
2025-06-11,90,-3.17,0.2857,0.2979,0.2857,0,NA,-2.45,0.012199999999999989,3,Fresh - Wet paper towel,-2.45,0.7199999999999998
2025-06-11,90,-3.31,0.2757,0.2979,0.2757,0,"pv(""91"", plotonly = TRUE)",-2.45,0.022199999999999998,3,Fresh - Wet paper towel,-3.17,0.14000000000000012
2025-06-11,90,-3.82,0.2646,0.2979,0.2646,0,NA,-2.45,0.033299999999999996,3,Fresh - Wet paper towel,-3.31,0.5099999999999998
2025-06-11,90,-3.95,0.2595,0.2979,0.2595,0,NA,-2.45,0.03839999999999999,3,Fresh - Wet paper towel,-3.82,0.13000000000000034
2025-06-11,91,-2.99,0.2084,0.2084,0.2084,0,NA,-2.99,0,3,Fresh - Wet paper towel,NA,NA
2025-06-11,91,-3.21,0.2067,0.2084,0.2067,0,NA,-2.99,0.001700000000000007,3,Fresh - Wet paper towel,-2.99,0.21999999999999975
2025-06-11,91,-3.5,0.2003,0.2084,0.2003,0,NA,-2.99,0.008099999999999996,3,Fresh - Wet paper towel,-3.21,0.29000000000000004
2025-06-11,91,-3.82,0.1986,0.2084,0.1986,0,NA,-2.99,0.009800000000000003,3,Fresh - Wet paper towel,-3.5,0.31999999999999984
2025-06-11,91,-3.88,0.1909,0.2084,0.1909,0,NA,-2.99,0.017500000000000016,3,Fresh - Wet paper towel,-3.82,0.06000000000000005
2025-06-11,91,-4.51,0.1805,0.2084,0.1805,0,NA,-2.99,0.027900000000000008,3,Fresh - Wet paper towel,-3.88,0.6299999999999999
2025-06-11,91,-4.98,0.1749,0.2084,0.1749,0,NA,-2.99,0.0335,3,Fresh - Wet paper towel,-4.51,0.47000000000000064
2025-06-17,122,-1.15,0.5211,0.5248,0.5211,0,NA,-1.05,0.0037000000000000366,4,Fresh - Wet paper towel,NA,NA
2025-06-17,122,-1.42,0.513,0.5248,0.513,0,NA,-1.05,0.011800000000000033,4,Fresh - Wet paper towel,-1.15,0.27
2025-06-17,122,-2.32,0.5035,0.5248,0.5035,0,NA,-1.05,0.021300000000000097,4,Fresh - Wet paper towel,-1.42,0.8999999999999999
2025-06-17,122,-2.41,0.4983,0.5248,0.4983,0,NA,-1.05,0.026500000000000024,4,Fresh - Wet paper towel,-2.32,0.0900000000000003
2025-06-17,122,-2.5,0.4935,0.5248,0.4935,0,NA,-1.05,0.03130000000000005,4,Fresh - Wet paper towel,-2.41,0.08999999999999986
2025-06-17,122,-2.65,0.4881,0.5248,0.4881,0,NA,-1.05,0.036700000000000066,4,Fresh - Wet paper towel,-2.5,0.1499999999999999
2025-06-17,122,-2.85,0.4826,0.5248,0.4826,0,NA,-1.05,0.04220000000000007,4,Fresh - Wet paper towel,-2.65,0.20000000000000018
2025-06-17,122,-3.05,0.4703,0.5248,0.4693,0,NA,-1.05,0.05450000000000005,4,Fresh - Wet paper towel,-2.85,0.19999999999999973
2025-06-17,122,-3.4,0.4575,0.5248,0.4575,0,NA,-1.05,0.06730000000000003,4,Fresh - Wet paper towel,-3.05,0.3500000000000001
2025-06-17,122,-3.63,0.4457,0.5248,0.4457,0,NA,-1.05,0.07910000000000006,4,Fresh - Wet paper towel,-3.4,0.22999999999999998
2025-06-17,122,-3.74,0.4377,0.5248,0.4377,0,NA,-1.05,0.08710000000000007,4,Fresh - Wet paper towel,-3.63,0.11000000000000032
2025-06-17,122,-4.03,0.4275,0.5248,0.4275,0,NA,-1.05,0.09730000000000005,4,Fresh - Wet paper towel,-3.74,0.29000000000000004
2025-06-17,16,-0.33,0.655,0.655,0.655,0,NA,-0.33,0,4,Rehydrated,NA,NA
2025-06-17,16,-0.53,0.6466,0.655,0.6466,0,NA,-0.33,0.008400000000000074,4,Rehydrated,-0.33,0.2
2025-06-17,16,-0.65,0.64,0.655,0.64,0,NA,-0.33,0.015000000000000013,4,Rehydrated,-0.53,0.12
2025-06-17,16,-0.83,0.6304,0.655,0.6304,0,NA,-0.33,0.024600000000000066,4,Rehydrated,-0.65,0.17999999999999994
2025-06-17,16,-1.33,0.6134,0.655,0.6134,0,NA,-0.33,0.04160000000000008,4,Rehydrated,-0.83,0.5000000000000001
2025-06-17,16,-1.71,0.5946,0.655,0.5946,0,NA,-0.33,0.06040000000000001,4,Rehydrated,-1.33,0.3799999999999999
2025-06-17,16,-1.92,0.582,0.655,0.582,0,NA,-0.33,0.07300000000000006,4,Rehydrated,-1.71,0.20999999999999996
2025-06-17,16,-2.11,0.5696,0.655,0.5696,0,NA,-0.33,0.08540000000000003,4,Rehydrated,-1.92,0.18999999999999995
2025-06-17,16,-2.26,0.5456,0.655,0.5456,0,NA,-0.33,0.10940000000000005,4,Rehydrated,-2.11,0.1499999999999999
2025-06-17,16,-2.43,0.5336,0.655,0.5336,0,NA,-0.33,0.12140000000000006,4,Rehydrated,-2.26,0.17000000000000037
2025-06-17,16,-2.52,0.5174,0.655,0.5174,0,NA,-0.33,0.13760000000000006,4,Rehydrated,-2.43,0.08999999999999986
2025-06-17,16,-2.71,0.5078,0.655,0.5078,0,NA,-0.33,0.1472,4,Rehydrated,-2.52,0.18999999999999995
2025-06-17,16,-2.93,0.4902,0.655,0.4902,0,NA,-0.33,0.1648,4,Rehydrated,-2.71,0.2200000000000002
2025-06-17,39,-1.71,0.3388,0.3388,0.3388,0,NA,-1.71,0,4,Fresh - Wet paper towel,NA,NA
2025-06-17,39,-1.81,0.3308,0.3388,0.3308,0,NA,-1.71,0.008000000000000007,4,Fresh - Wet paper towel,-1.71,0.10000000000000009
2025-06-17,39,-1.96,0.3271,0.3388,0.3271,0,NA,-1.71,0.011699999999999988,4,Fresh - Wet paper towel,-1.81,0.1499999999999999
2025-06-17,39,-2.37,0.3236,0.3388,0.3236,0,"pv(""46"")",-1.71,0.015199999999999991,4,Fresh - Wet paper towel,-1.96,0.41000000000000014
2025-06-17,39,-2.7,0.3212,0.3388,0.3212,0,NA,-1.71,0.017600000000000005,4,Fresh - Wet paper towel,-2.37,0.33000000000000007
2025-06-17,39,-2.97,0.3171,0.3388,0.3171,0,NA,-1.71,0.021699999999999997,4,Fresh - Wet paper towel,-2.7,0.27
2025-06-17,39,-3.25,0.3131,0.3388,0.3131,0,NA,-1.71,0.0257,4,Fresh - Wet paper towel,-2.97,0.2799999999999998
2025-06-17,39,-3.32,0.3085,0.3388,0.3085,0,NA,-1.71,0.030299999999999994,4,Fresh - Wet paper towel,-3.25,0.06999999999999984
2025-06-17,39,-3.49,0.3023,0.3388,0.3023,0,NA,-1.71,0.03649999999999998,4,Fresh - Wet paper towel,-3.32,0.17000000000000037
2025-06-17,39,-3.79,0.2901,0.3388,0.2901,0,NA,-1.71,0.048699999999999966,4,Fresh - Wet paper towel,-3.49,0.2999999999999998
2025-06-17,39,-3.98,0.282,0.3388,0.282,0,NA,-1.71,0.05680000000000002,4,Fresh - Wet paper towel,-3.79,0.18999999999999995
2025-06-17,39,-4.11,0.2774,0.3388,0.2774,0,NA,-1.71,0.06140000000000001,4,Fresh - Wet paper towel,-3.98,0.13000000000000034
2025-06-17,46,-1.05,0.425,0.425,0.425,0,NA,-1.05,0,4,Rehydrated,NA,NA
2025-06-17,46,-1.15,0.4216,0.425,0.4216,0,NA,-1.05,0.003400000000000014,4,Rehydrated,-1.05,0.09999999999999987
2025-06-17,46,-1.25,0.4199,0.425,0.4199,0,"pv(""16"")",-1.05,0.005099999999999993,4,Rehydrated,-1.15,0.10000000000000009
2025-06-17,46,-1.37,0.4164,0.425,0.4164,0,NA,-1.05,0.008599999999999997,4,Rehydrated,-1.25,0.1200000000000001
2025-06-17,46,-1.56,0.4137,0.425,0.4137,0,NA,-1.05,0.011299999999999977,4,Rehydrated,-1.37,0.18999999999999995
2025-06-17,46,-1.93,0.4101,0.425,0.4101,0,NA,-1.05,0.014899999999999969,4,Rehydrated,-1.56,0.3699999999999999
2025-06-17,46,-2.11,0.4049,0.425,0.4049,0,NA,-1.05,0.020100000000000007,4,Rehydrated,-1.93,0.17999999999999994
2025-06-17,46,-2.3,0.3996,0.425,0.3996,0,NA,-1.05,0.025399999999999978,4,Rehydrated,-2.11,0.18999999999999995
2025-06-17,46,-2.43,0.3945,0.425,0.3945,0,NA,-1.05,0.03049999999999997,4,Rehydrated,-2.3,0.13000000000000034
2025-06-17,46,-2.66,0.3852,0.425,0.3852,0,deceptive bubbling,-1.05,0.0398,4,Rehydrated,-2.43,0.22999999999999998
2025-06-17,46,-2.84,0.3748,0.425,0.3748,0,NA,-1.05,0.05019999999999997,4,Rehydrated,-2.66,0.17999999999999972
2025-06-17,46,-3,0.3639,0.425,0.3639,0,NA,-1.05,0.06109999999999999,4,Rehydrated,-2.84,0.16000000000000014
2025-06-17,46,-3.24,0.3546,0.425,0.3546,0,NA,-1.05,0.07039999999999996,4,Rehydrated,-3,0.2400000000000002
2025-06-17,5,-0.99,0.5218,0.5218,0.5218,0,NA,-0.99,0,4,Rehydrated,NA,NA
2025-06-17,5,-1.12,0.5194,0.5218,0.5194,0,NA,-0.99,0.0024000000000000687,4,Rehydrated,-0.99,0.13000000000000012
2025-06-17,5,-1.21,0.5174,0.5218,0.5174,0,NA,-0.99,0.0044000000000000705,4,Rehydrated,-1.12,0.08999999999999986
2025-06-17,5,-1.57,0.5136,0.5218,0.5136,0,NA,-0.99,0.008200000000000096,4,Rehydrated,-1.21,0.3600000000000001
2025-06-17,5,-1.85,0.51,0.5218,0.51,0,NA,-0.99,0.011800000000000033,4,Rehydrated,-1.57,0.28
2025-06-17,5,-2.05,0.5043,0.5218,0.5043,0,NA,-0.99,0.01750000000000007,4,Rehydrated,-1.85,0.19999999999999973
2025-06-17,5,-2.21,0.5001,0.5218,0.5001,0,NA,-0.99,0.021700000000000053,4,Rehydrated,-2.05,0.16000000000000014
2025-06-17,5,-2.42,0.4946,0.5218,0.4946,0,NA,-0.99,0.027200000000000057,4,Rehydrated,-2.21,0.20999999999999996
2025-06-17,5,-2.48,0.4875,0.5218,0.4875,0,NA,-0.99,0.03430000000000005,4,Rehydrated,-2.42,0.06000000000000005
2025-06-17,5,-2.86,0.4707,0.5218,0.4707,0,NA,-0.99,0.051100000000000034,4,Rehydrated,-2.48,0.3799999999999999
2025-06-17,5,-2.98,0.458,0.5218,0.458,0,NA,-0.99,0.06380000000000002,4,Rehydrated,-2.86,0.1200000000000001
2025-06-17,5,-3.1,0.4505,0.5218,0.4505,0,NA,-0.99,0.07130000000000003,4,Rehydrated,-2.98,0.1200000000000001
2025-06-17,5,-3.34,0.4367,0.5218,0.4367,0,NA,-0.99,0.08510000000000006,4,Rehydrated,-3.1,0.23999999999999977
2025-06-17,69,-1.84,0.3327,0.3327,0.3327,0,NA,-1.84,0,4,Fresh - Wet paper towel,NA,NA
2025-06-17,69,-2.23,0.329,0.3327,0.329,0,NA,-1.84,0.003699999999999981,4,Fresh - Wet paper towel,-1.84,0.3899999999999999
2025-06-17,69,-2.31,0.3229,0.3327,0.3229,0,NA,-1.84,0.009799999999999975,4,Fresh - Wet paper towel,-2.23,0.08000000000000007
2025-06-17,69,-2.64,0.317,0.3327,0.317,0,NA,-1.84,0.015699999999999992,4,Fresh - Wet paper towel,-2.31,0.33000000000000007
2025-06-17,69,-2.75,0.3144,0.3327,0.3144,0,NA,-1.84,0.018299999999999983,4,Fresh - Wet paper towel,-2.64,0.10999999999999988
2025-06-17,69,-2.9,0.3099,0.3327,0.3099,0,NA,-1.84,0.022799999999999987,4,Fresh - Wet paper towel,-2.75,0.1499999999999999
2025-06-17,69,-3.33,0.3048,0.3327,0.3048,0,NA,-1.84,0.02789999999999998,4,Fresh - Wet paper towel,-2.9,0.43000000000000016
2025-06-17,69,-3.39,0.299,0.3327,0.299,0,NA,-1.84,0.03370000000000001,4,Fresh - Wet paper towel,-3.33,0.06000000000000005
2025-06-17,69,-3.85,0.2911,0.3327,0.2911,0,NA,-1.84,0.04159999999999997,4,Fresh - Wet paper towel,-3.39,0.45999999999999996
2025-06-17,69,-4.38,0.2857,0.3327,0.2857,0,NA,-1.84,0.046999999999999986,4,Fresh - Wet paper towel,-3.85,0.5299999999999998
2025-06-17,69,-4.56,0.2781,0.3327,0.2781,0,NA,-1.84,0.05459999999999998,4,Fresh - Wet paper towel,-4.38,0.17999999999999972
2025-06-17,69,-4.84,0.2745,0.3327,0.2745,0,NA,-1.84,0.058199999999999974,4,Fresh - Wet paper towel,-4.56,0.28000000000000025
2025-06-24,101,-0.8,0.2766,0.2766,0.2766,0,NA,-0.8,0,5,Rehydrated,NA,NA
2025-06-24,101,-1.07,0.2747,0.2766,0.2747,0,NA,-0.8,0.0019000000000000128,5,Rehydrated,-0.8,0.27
2025-06-24,101,-1.14,0.2739,0.2766,0.2739,0,NA,-0.8,0.0027000000000000357,5,Rehydrated,-1.07,0.06999999999999984
2025-06-24,101,-1.47,0.2721,0.2766,0.2721,0,NA,-0.8,0.004500000000000004,5,Rehydrated,-1.14,0.33000000000000007
2025-06-24,101,-2.08,0.2678,0.2766,0.2678,0,NA,-0.8,0.00880000000000003,5,Rehydrated,-1.47,0.6100000000000001
2025-06-24,101,-2.37,0.2664,0.2766,0.2664,0,NA,-0.8,0.010199999999999987,5,Rehydrated,-2.08,0.29000000000000004
2025-06-24,101,-2.72,0.2615,0.2766,0.2615,0,NA,-0.8,0.015100000000000002,5,Rehydrated,-2.37,0.3500000000000001
2025-06-24,101,-2.87,0.2592,0.2766,0.2592,0,NA,-0.8,0.017400000000000027,5,Rehydrated,-2.72,0.1499999999999999
2025-06-24,101,-3.1,0.2533,0.2766,0.2533,0,NA,-0.8,0.023299999999999987,5,Rehydrated,-2.87,0.22999999999999998
2025-06-24,101,-3.25,0.2447,0.2766,0.2447,0,NA,-0.8,0.03190000000000001,5,Rehydrated,-3.1,0.1499999999999999
2025-06-24,101,-3.61,0.2384,0.2766,0.2384,0,NA,-0.8,0.03820000000000001,5,Rehydrated,-3.25,0.3599999999999999
2025-06-24,101,-3.79,0.2309,0.2766,0.2309,0,NA,-0.8,0.04570000000000002,5,Rehydrated,-3.61,0.18000000000000016
2025-06-24,101,-4.15,0.2193,0.2766,0.2193,0,NA,-0.8,0.05730000000000002,5,Rehydrated,-3.79,0.3600000000000003
2025-06-24,51,-1.1,0.4297,0.4297,0.4297,0,NA,-1.1,0,5,Rehydrated,NA,NA
2025-06-24,51,-1.17,0.4289,0.4297,0.4289,0,NA,-1.1,8.000000000000229e-4,5,Rehydrated,-1.1,0.06999999999999984
2025-06-24,51,-1.26,0.426,0.4297,0.426,0,NA,-1.1,0.0037000000000000366,5,Rehydrated,-1.17,0.09000000000000008
2025-06-24,51,-1.4,0.4244,0.4297,0.4244,0,NA,-1.1,0.005300000000000027,5,Rehydrated,-1.26,0.1399999999999999
2025-06-24,51,-1.71,0.4226,0.4297,0.4226,0,NA,-1.1,0.007100000000000051,5,Rehydrated,-1.4,0.31000000000000005
2025-06-24,51,-2.1,0.4177,0.4297,0.4177,0,NA,-1.1,0.01200000000000001,5,Rehydrated,-1.71,0.3900000000000001
